Discipline	Parent	Year0	Age	EPriorPaperCount	EPriorCitationCount	EHindex	ETop	EColabCount
Psychology	15744967	2007	26	73	1478	20	True	62
Psychology	15744967	2007	27	76	1486	21	True	67
Psychology	15744967	2007	27	94	1495	21	True	73
Psychology	15744967	2007	28	96	1876	23	True	74
Psychology	15744967	2007	29	97	1899	24	True	90
Psychology	15744967	2007	30	102	2080	25	True	91
Psychology	15744967	2007	30	113	3440	30	True	106
Psychology	15744967	2007	32	116	3660	32	True	108
Psychology	15744967	2007	32	120	3692	34	True	112
Psychology	15744967	2007	32	132	4216	35	True	118
Psychology	15744967	2007	35	134	5208	35	True	122
Psychology	15744967	2007	35	171	8021	39	True	189
Psychology	15744967	2007	41	250	9932	55	True	201
Psychology	15744967	2007	46	282	13014	59	True	277
Psychology	15744967	2008	2	2	0	0	False	2
Psychology	15744967	2008	4	2	0	0	False	3
Psychology	15744967	2008	5	3	3	1	False	4
Psychology	15744967	2008	6	4	4	1	False	5
Psychology	15744967	2008	6	4	7	2	False	8
Psychology	15744967	2008	6	7	18	2	False	10
Psychology	15744967	2008	7	9	24	3	False	10
Psychology	15744967	2008	8	9	24	3	False	10
Psychology	15744967	2008	8	10	35	3	False	12
Psychology	15744967	2008	8	10	41	4	False	12
Psychology	15744967	2008	9	11	51	4	False	12
Psychology	15744967	2008	9	13	64	4	False	14
Psychology	15744967	2008	9	14	65	4	False	15
Psychology	15744967	2008	10	14	71	5	False	16
Psychology	15744967	2008	11	14	107	5	False	16
Psychology	15744967	2008	12	15	107	5	False	16
Psychology	15744967	2008	12	16	161	6	False	17
Psychology	15744967	2008	13	16	170	7	False	17
Psychology	15744967	2008	13	16	173	7	False	17
Psychology	15744967	2008	13	18	203	8	False	21
Psychology	15744967	2008	13	19	260	8	False	21
Psychology	15744967	2008	14	20	260	8	False	21
Psychology	15744967	2008	14	21	265	8	False	26
Psychology	15744967	2008	14	21	346	9	False	26
Psychology	15744967	2008	15	22	349	9	False	27
Psychology	15744967	2008	18	29	358	11	False	27
Psychology	15744967	2008	18	32	364	11	False	28
Psychology	15744967	2008	18	33	388	11	False	30
Psychology	15744967	2008	18	36	440	11	False	30
Psychology	15744967	2008	19	37	460	11	False	30
Psychology	15744967	2008	19	38	470	12	False	34
Psychology	15744967	2008	21	41	474	12	False	35
Psychology	15744967	2008	22	41	548	12	False	35
Psychology	15744967	2008	25	44	686	12	False	35
Psychology	15744967	2008	25	44	770	13	False	39
Psychology	15744967	2008	26	48	786	14	True	39
Psychology	15744967	2008	27	49	817	14	True	44
Psychology	15744967	2008	28	51	1059	15	True	48
Psychology	15744967	2008	28	55	1116	17	True	62
Psychology	15744967	2008	31	55	1520	17	True	73
Psychology	15744967	2008	31	60	1768	18	True	78
Psychology	15744967	2008	32	65	1773	18	True	83
Psychology	15744967	2008	32	86	2026	23	True	91
Psychology	15744967	2008	33	104	3431	27	True	99
Psychology	15744967	2008	34	131	3525	28	True	100
Psychology	15744967	2008	34	165	3551	30	True	127
Psychology	15744967	2008	35	202	8262	32	True	190
Psychology	15744967	2008	39	206	13533	51	True	204
Psychology	15744967	2008	40	1027	14080	53	True	877
Psychology	15744967	2009	4	2	9	1	False	3
Psychology	15744967	2009	4	4	13	1	False	4
Psychology	15744967	2009	4	5	14	2	False	5
Psychology	15744967	2009	5	6	22	2	False	6
Psychology	15744967	2009	5	6	41	4	False	7
Psychology	15744967	2009	6	9	46	4	False	8
Psychology	15744967	2009	7	9	56	4	False	11
Psychology	15744967	2009	7	12	57	4	False	12
Psychology	15744967	2009	9	12	100	5	False	13
Psychology	15744967	2009	9	14	126	6	False	14
Psychology	15744967	2009	10	16	131	6	False	14
Psychology	15744967	2009	10	16	134	6	False	15
Psychology	15744967	2009	10	17	138	6	False	16
Psychology	15744967	2009	11	17	158	6	False	20
Psychology	15744967	2009	11	18	181	6	False	20
Psychology	15744967	2009	12	18	190	6	False	20
Psychology	15744967	2009	12	19	192	7	False	21
Psychology	15744967	2009	12	20	198	7	False	23
Psychology	15744967	2009	12	21	231	7	False	26
Psychology	15744967	2009	13	22	234	8	False	28
Psychology	15744967	2009	14	22	240	8	False	28
Psychology	15744967	2009	15	24	253	9	False	29
Psychology	15744967	2009	15	25	255	9	False	31
Psychology	15744967	2009	16	25	309	9	False	32
Psychology	15744967	2009	17	27	321	10	False	33
Psychology	15744967	2009	18	30	331	10	False	33
Psychology	15744967	2009	19	37	373	11	False	36
Psychology	15744967	2009	22	41	425	11	True	41
Psychology	15744967	2009	24	45	447	11	True	47
Psychology	15744967	2009	25	46	605	12	True	47
Psychology	15744967	2009	25	49	616	12	True	47
Psychology	15744967	2009	26	50	664	13	True	48
Psychology	15744967	2009	27	57	746	14	True	53
Psychology	15744967	2009	31	85	812	15	True	55
Psychology	15744967	2009	32	94	906	17	True	64
Psychology	15744967	2009	32	101	1224	17	True	64
Psychology	15744967	2009	33	105	2343	25	True	64
Psychology	15744967	2009	35	116	3316	31	True	70
Psychology	15744967	2009	37	118	4238	33	True	83
Psychology	15744967	2009	38	143	5018	36	True	107
Psychology	15744967	2009	38	193	5121	37	True	111
Psychology	15744967	2009	39	216	9075	41	True	165
Psychology	15744967	2009	40	245	12971	61	True	200
Psychology	15744967	2009	43	284	14035	65	True	457
Psychology	15744967	2010	2	1	0	0	False	2
Psychology	15744967	2010	3	1	1	1	False	3
Psychology	15744967	2010	3	3	1	1	False	5
Psychology	15744967	2010	4	3	3	1	False	6
Psychology	15744967	2010	4	3	5	1	False	6
Psychology	15744967	2010	5	3	11	1	False	7
Psychology	15744967	2010	5	6	15	2	False	7
Psychology	15744967	2010	5	7	17	2	False	7
Psychology	15744967	2010	6	8	21	2	False	12
Psychology	15744967	2010	7	9	32	3	False	13
Psychology	15744967	2010	8	9	33	3	False	14
Psychology	15744967	2010	9	11	34	3	False	15
Psychology	15744967	2010	9	12	55	4	False	15
Psychology	15744967	2010	9	12	85	5	False	16
Psychology	15744967	2010	10	16	89	5	False	17
Psychology	15744967	2010	10	19	90	5	False	18
Psychology	15744967	2010	10	21	111	5	False	19
Psychology	15744967	2010	10	22	114	6	False	20
Psychology	15744967	2010	11	22	127	6	False	21
Psychology	15744967	2010	11	23	134	6	False	22
Psychology	15744967	2010	11	23	145	6	False	22
Psychology	15744967	2010	11	23	150	7	False	25
Psychology	15744967	2010	11	23	166	7	False	25
Psychology	15744967	2010	12	28	200	7	False	26
Psychology	15744967	2010	12	29	207	7	False	27
Psychology	15744967	2010	12	29	214	8	False	27
Psychology	15744967	2010	13	29	268	8	False	28
Psychology	15744967	2010	13	33	284	8	False	29
Psychology	15744967	2010	13	35	289	9	False	29
Psychology	15744967	2010	13	35	387	9	False	33
Psychology	15744967	2010	14	36	413	9	False	34
Psychology	15744967	2010	14	36	420	10	False	35
Psychology	15744967	2010	14	37	432	11	False	35
Psychology	15744967	2010	14	38	463	11	False	36
Psychology	15744967	2010	14	41	465	11	False	37
Psychology	15744967	2010	15	41	474	12	False	38
Psychology	15744967	2010	15	45	486	12	False	41
Psychology	15744967	2010	15	45	516	12	False	42
Psychology	15744967	2010	16	48	535	12	False	44
Psychology	15744967	2010	17	51	544	13	False	45
Psychology	15744967	2010	17	51	557	13	False	47
Psychology	15744967	2010	17	52	582	13	False	49
Psychology	15744967	2010	18	53	623	13	False	49
Psychology	15744967	2010	19	58	692	13	False	50
Psychology	15744967	2010	19	59	698	14	False	51
Psychology	15744967	2010	19	62	718	14	False	52
Psychology	15744967	2010	21	64	722	14	False	52
Psychology	15744967	2010	21	66	808	14	False	54
Psychology	15744967	2010	21	66	904	15	False	57
Psychology	15744967	2010	22	67	931	15	False	59
Psychology	15744967	2010	22	67	967	15	False	60
Psychology	15744967	2010	23	67	980	15	True	63
Psychology	15744967	2010	23	68	990	15	True	67
Psychology	15744967	2010	23	69	1008	16	True	68
Psychology	15744967	2010	24	73	1012	17	True	68
Psychology	15744967	2010	24	76	1042	17	True	68
Psychology	15744967	2010	26	77	1100	17	True	69
Psychology	15744967	2010	29	81	1108	17	True	73
Psychology	15744967	2010	29	82	1133	18	True	75
Psychology	15744967	2010	31	83	1137	18	True	91
Psychology	15744967	2010	31	86	1201	18	True	101
Psychology	15744967	2010	32	94	1267	19	True	103
Psychology	15744967	2010	32	102	1292	20	True	103
Psychology	15744967	2010	32	110	1452	21	True	112
Psychology	15744967	2010	33	110	2383	21	True	120
Psychology	15744967	2010	34	112	2550	22	True	144
Psychology	15744967	2010	34	114	3030	23	True	151
Psychology	15744967	2010	36	128	3294	26	True	167
Psychology	15744967	2010	37	137	3966	30	True	170
Psychology	15744967	2010	39	287	4359	34	True	200
Psychology	15744967	2010	41	297	5942	42	True	250
Psychology	15744967	2010	41	454	6585	44	True	334
Psychology	15744967	2010	41	583	16380	65	True	516
Psychology	15744967	2011	2	1	0	0	False	2
Psychology	15744967	2011	3	2	0	0	False	4
Psychology	15744967	2011	3	4	1	1	False	5
Psychology	15744967	2011	4	5	6	1	False	6
Psychology	15744967	2011	4	5	9	2	False	7
Psychology	15744967	2011	4	6	11	2	False	10
Psychology	15744967	2011	4	6	13	2	False	11
Psychology	15744967	2011	5	7	17	2	False	12
Psychology	15744967	2011	6	7	23	3	False	12
Psychology	15744967	2011	6	8	24	3	False	13
Psychology	15744967	2011	8	8	28	3	False	13
Psychology	15744967	2011	8	8	28	3	False	15
Psychology	15744967	2011	8	9	36	3	False	15
Psychology	15744967	2011	8	10	36	3	False	16
Psychology	15744967	2011	8	10	36	3	False	17
Psychology	15744967	2011	8	10	52	4	False	17
Psychology	15744967	2011	9	10	59	4	False	17
Psychology	15744967	2011	9	10	81	4	False	18
Psychology	15744967	2011	9	11	84	4	False	18
Psychology	15744967	2011	10	13	91	5	False	20
Psychology	15744967	2011	10	15	98	5	False	20
Psychology	15744967	2011	10	15	112	6	False	23
Psychology	15744967	2011	10	15	133	6	False	24
Psychology	15744967	2011	11	18	136	6	False	25
Psychology	15744967	2011	12	21	137	7	False	28
Psychology	15744967	2011	13	21	138	7	False	29
Psychology	15744967	2011	13	21	142	7	False	31
Psychology	15744967	2011	13	22	157	7	False	31
Psychology	15744967	2011	14	23	164	7	False	31
Psychology	15744967	2011	14	23	197	7	False	31
Psychology	15744967	2011	15	24	213	8	False	32
Psychology	15744967	2011	15	26	225	8	False	32
Psychology	15744967	2011	16	26	232	8	False	33
Psychology	15744967	2011	17	27	270	8	False	35
Psychology	15744967	2011	17	29	296	9	False	36
Psychology	15744967	2011	17	29	300	10	False	37
Psychology	15744967	2011	17	30	307	11	False	39
Psychology	15744967	2011	18	33	413	11	False	39
Psychology	15744967	2011	19	34	453	11	False	45
Psychology	15744967	2011	19	39	468	12	False	47
Psychology	15744967	2011	20	45	469	12	False	51
Psychology	15744967	2011	20	47	472	12	False	51
Psychology	15744967	2011	20	55	492	12	False	60
Psychology	15744967	2011	23	56	585	13	False	64
Psychology	15744967	2011	24	58	586	13	False	68
Psychology	15744967	2011	26	65	1120	15	False	69
Psychology	15744967	2011	27	67	1140	15	False	70
Psychology	15744967	2011	27	70	1178	18	False	74
Psychology	15744967	2011	28	79	1417	20	False	79
Psychology	15744967	2011	30	80	1475	22	False	82
Psychology	15744967	2011	32	83	1872	23	False	84
Psychology	15744967	2011	33	97	1949	24	True	84
Psychology	15744967	2011	33	106	1957	24	True	85
Psychology	15744967	2011	34	108	2041	25	True	87
Psychology	15744967	2011	35	113	2316	25	True	91
Psychology	15744967	2011	35	127	2357	26	True	108
Psychology	15744967	2011	35	152	2519	27	True	121
Psychology	15744967	2011	35	159	2603	28	True	124
Psychology	15744967	2011	35	175	3052	29	True	125
Psychology	15744967	2011	36	213	3828	31	True	127
Psychology	15744967	2011	39	218	4107	33	True	164
Psychology	15744967	2011	39	222	6863	41	True	188
Psychology	15744967	2011	39	250	7011	42	True	189
Psychology	15744967	2011	41	252	7277	45	True	210
Psychology	15744967	2011	42	298	8016	45	True	236
Psychology	15744967	2011	45	346	12555	47	True	270
Psychology	15744967	2012	6	6	2	1	False	4
Psychology	15744967	2012	6	7	37	3	False	6
Psychology	15744967	2012	7	9	40	3	False	6
Psychology	15744967	2012	7	9	40	3	False	7
Psychology	15744967	2012	8	10	43	3	False	10
Psychology	15744967	2012	8	11	51	4	False	11
Psychology	15744967	2012	9	11	55	4	False	12
Psychology	15744967	2012	9	11	70	4	False	15
Psychology	15744967	2012	10	14	75	4	False	16
Psychology	15744967	2012	10	16	77	4	False	17
Psychology	15744967	2012	10	20	81	5	False	20
Psychology	15744967	2012	10	20	103	5	False	20
Psychology	15744967	2012	11	21	110	5	False	20
Psychology	15744967	2012	11	24	122	5	False	21
Psychology	15744967	2012	11	27	141	6	False	21
Psychology	15744967	2012	12	29	160	6	False	22
Psychology	15744967	2012	12	29	165	7	False	25
Psychology	15744967	2012	12	30	178	7	False	25
Psychology	15744967	2012	12	31	248	8	False	30
Psychology	15744967	2012	12	33	303	8	False	30
Psychology	15744967	2012	13	34	340	9	False	31
Psychology	15744967	2012	13	34	425	9	False	33
Psychology	15744967	2012	14	35	499	10	False	40
Psychology	15744967	2012	15	36	539	12	False	46
Psychology	15744967	2012	16	38	617	12	False	48
Psychology	15744967	2012	17	39	629	13	False	49
Psychology	15744967	2012	18	41	629	13	False	49
Psychology	15744967	2012	19	45	659	13	False	50
Psychology	15744967	2012	19	47	675	14	False	52
Psychology	15744967	2012	20	49	680	14	False	55
Psychology	15744967	2012	21	54	780	14	False	56
Psychology	15744967	2012	21	57	820	14	False	56
Psychology	15744967	2012	21	59	879	15	False	57
Psychology	15744967	2012	22	61	932	15	False	58
Psychology	15744967	2012	22	62	1044	16	False	60
Psychology	15744967	2012	23	63	1059	16	False	62
Psychology	15744967	2012	23	64	1110	17	False	62
Psychology	15744967	2012	23	65	1192	17	False	65
Psychology	15744967	2012	23	65	1316	17	False	69
Psychology	15744967	2012	24	67	1330	17	False	71
Psychology	15744967	2012	25	68	1384	17	False	72
Psychology	15744967	2012	26	70	1448	19	False	74
Psychology	15744967	2012	26	74	1510	20	False	79
Psychology	15744967	2012	26	82	1525	20	False	79
Psychology	15744967	2012	26	87	1680	21	False	79
Psychology	15744967	2012	30	100	1746	21	False	83
Psychology	15744967	2012	30	102	1815	22	False	89
Psychology	15744967	2012	30	103	1930	24	False	98
Psychology	15744967	2012	31	107	1994	24	True	100
Psychology	15744967	2012	31	117	2460	25	True	103
Psychology	15744967	2012	32	127	3055	26	True	112
Psychology	15744967	2012	34	139	3232	27	True	113
Psychology	15744967	2012	35	145	3300	29	True	114
Psychology	15744967	2012	35	148	3329	30	True	118
Psychology	15744967	2012	35	150	3447	31	True	120
Psychology	15744967	2012	36	156	3452	32	True	125
Psychology	15744967	2012	37	159	4530	33	True	129
Psychology	15744967	2012	37	174	4584	33	True	130
Psychology	15744967	2012	37	192	5596	37	True	130
Psychology	15744967	2012	37	194	6025	37	True	138
Psychology	15744967	2012	38	196	6327	41	True	140
Psychology	15744967	2012	39	219	6400	42	True	142
Psychology	15744967	2012	39	227	7314	43	True	145
Psychology	15744967	2012	40	252	8513	44	True	168
Psychology	15744967	2012	41	261	12502	44	True	193
Psychology	15744967	2012	42	276	14959	61	True	194
Psychology	15744967	2012	43	295	17211	64	True	200
Psychology	15744967	2012	43	302	17283	66	True	238
Psychology	15744967	2012	43	332	21561	68	True	238
Psychology	15744967	2012	43	348	22005	68	True	251
Psychology	15744967	2012	43	352	22668	75	True	253
Psychology	15744967	2013	3	4	4	1	False	3
Psychology	15744967	2013	4	4	5	2	False	7
Psychology	15744967	2013	4	4	9	2	False	7
Psychology	15744967	2013	5	5	32	2	False	9
Psychology	15744967	2013	5	7	54	2	False	10
Psychology	15744967	2013	6	9	55	3	False	12
Psychology	15744967	2013	7	10	58	4	False	13
Psychology	15744967	2013	7	11	61	4	False	14
Psychology	15744967	2013	8	13	92	5	False	15
Psychology	15744967	2013	8	13	112	6	False	16
Psychology	15744967	2013	8	13	117	6	False	17
Psychology	15744967	2013	8	15	122	6	False	18
Psychology	15744967	2013	9	16	136	6	False	18
Psychology	15744967	2013	10	17	144	6	False	22
Psychology	15744967	2013	10	22	165	6	False	22
Psychology	15744967	2013	10	24	172	7	False	23
Psychology	15744967	2013	10	24	201	7	False	24
Psychology	15744967	2013	11	24	203	7	False	28
Psychology	15744967	2013	11	26	218	7	False	30
Psychology	15744967	2013	11	27	237	7	False	31
Psychology	15744967	2013	11	27	275	8	False	34
Psychology	15744967	2013	12	27	335	9	False	34
Psychology	15744967	2013	12	29	364	9	False	36
Psychology	15744967	2013	13	30	384	9	False	37
Psychology	15744967	2013	13	30	391	10	False	39
Psychology	15744967	2013	13	32	423	10	False	40
Psychology	15744967	2013	13	35	424	11	False	41
Psychology	15744967	2013	14	42	461	12	False	43
Psychology	15744967	2013	14	43	494	12	False	44
Psychology	15744967	2013	14	43	498	12	False	46
Psychology	15744967	2013	15	44	619	13	False	48
Psychology	15744967	2013	15	45	635	14	False	49
Psychology	15744967	2013	15	47	661	14	False	50
Psychology	15744967	2013	15	49	672	14	False	52
Psychology	15744967	2013	15	56	673	15	False	54
Psychology	15744967	2013	16	59	676	15	False	56
Psychology	15744967	2013	16	60	822	15	False	58
Psychology	15744967	2013	20	63	852	15	False	69
Psychology	15744967	2013	20	64	889	15	False	70
Psychology	15744967	2013	21	66	911	15	False	71
Psychology	15744967	2013	22	71	938	16	False	74
Psychology	15744967	2013	24	73	947	16	False	81
Psychology	15744967	2013	24	74	1076	17	True	82
Psychology	15744967	2013	25	75	1365	17	True	83
